"1010","N2","か","科","département, section"
"1011","N2","が","画","dessin, peinture, esquisse"
"1012","N3","カー",,",""voiture"""
"1013","N4","カーテン",,",""rideau"""
"1014","N3","カード",,",""carte"""
"1015","N2","カーブ",,",""courbe"""
"1016","N1","カーペット",,",""tapis"""
"1017","N5","かい","回","compteur pour le nombre de fois"
"1018","N5","かい","階","compteur pour les étages"
"1019","N4","かい","会","rassemblement, club, association"
"1020","N2","かい","貝","coquillage"
"1021","N1","かい","海","mer de"
"1022","N1","かい","界","monde de"
"1023","N3","がい","害","blessure, coup, dommage"
"1024","N2","がい","外","en dehors de"
"1025","N1","がい","街","quartier, rue"
"1026","N1","がい","街","rue de, quartier de"
"1027","N1","かいあくする","改悪する","détériorer, changer en mal"
"1028","N3","かいいん","会員","membre d'une association"
"1029","N1","かいうん","海運","maritime, par voie marine"
"1030","N1","がいか","外貨","marchandise importée, devise étrangère"
"1031","N3","かいが","絵画","peinture"
"1032","N2","かいかい","開会","début d'une réunion"
"1033","N3","かいがい","海外","étranger, extérieur"
"1034","N2","かいかいする","開会する","débuter une réunion"
"1035","N1","かいかく","改革","amélioration, réforme"
"1036","N1","かいかくする","改革する","réformer"
"1037","N1","かいがら","貝殻","coquille, coquillage"
"1038","N2","かいかん","会館","salle de réunion"
"1039","N1","がいかん","外観","apparence, extérieur, façade"
"1040","N4","かいがん","海岸","rivage, côte (mer)"
"1041","N4","かいぎ","会議","conférence, réunion, meeting"
"1042","N1","かいきゅう","階級","rang, grade, classe sociale"
"1043","N1","かいきょう","海峡","canal, détroit maritime"
"1044","N3","かいけい","会計","comptabilité"
"1045","N3","かいけつ","解決","solution"
"1046","N1","かいけん","会見","entretien, audience"
"1047","N1","かいご","介護","soins infirmiers"
"1048","N3","がいこう","外交","diplomatie"
"1049","N3","かいごう","会吅","réunion, rassemblement"
"1050","N5","がいこく","外国","pays étranger"
"1051","N5","がいこくじん","外国人","étranger"
"1052","N1","かいさいする","開催する","tenir une réunion, ouvrir une exposition"
"1053","N2","かいさつ","改札","contrôle des billets"
"1054","N2","かいさん","解散","dissolution, séparation"
"1055","N3","かいし","開始","commencement, début"
"1056","N5","かいしゃ","会社","entreprise"
"1057","N3","かいしゃく","解釈","interprétation"
"1058","N1","かいしゅう","回収","collection, récupération"
"1059","N1","かいしゅう","改修","réparation, amélioration"
"1060","N1","かいじゅう","怪獣","monstre"
"1061","N3","がいしゅつする","外出する","sortir"
"1062","N1","かいじょ","解除","abandon, annulation, résiliation"
"1063","N1","がいしょう","外相","ministre des affaires étrangères"
"1064","N4","かいじょう","会場","lieu de réunion"
"1065","N1","かいじょする","解除する","abandonner, annuler, résilier"
"1066","N2","かいすいよく","海水浴","bain de mer"
"1067","N2","かいすう","回数","fréquence, nombre de fois"
"1068","N2","かいすうけん","回数券","carnet de tickets"
"1069","N1","がいする","害する","blesser, tuer"
"1070","N2","かいせい","改正","modification, révision (d'une loi, d'un contrat…)"
"1071","N2","かいせい","快晴","beau temps"
"1072","N2","かいせつ","解説","explication, commentaire"
"1073","N1","がいせつ","概説","grandes lignes, principe général"
"1074","N3","かいぜん","改善","amélioration"
"1075","N1","かいそう","回送","réexpédition, transfert"
"1076","N1","かいそう","階層","classe sociale, niveau social"
"1077","N2","かいぞう","改造","remodelage, transformation, refonte"
"1078","N1","かいたく","開拓","défrichement, exploitation d'un terrain vierge"
"1079","N5","かいだん","階段","escaliers"
"1080","N1","かいだん","会談","conférence, entretien"
"1081","N2","かいつう","開通","ouverture, le fait de devenir opérationnel ou en état de marche"
"1082","N1","かいてい","改定","réforme"
"1083","N1","かいてい","改訂","révision (le fait de changer quelque chose)"
"1084","N3","かいていき","快適","agréable, confortable"
"1085","N2","かいてん","回転","rotation"
"1086","N1","ガイド",,",""guide"""
"1087","N2","かいとう","回答・解答","réponse"
"1088","N1","がいとう","街頭","dans la rue"
"1089","N1","かいどう","街道","grande route, route principale"
"1090","N1","がいとうする","該当する","convenir à, correspondre à"
"1091","N1","ガイドブック",,",""guide sous forme de livre"""
"1092","N1","かいにゅう","介入","intervention"
"1093","N1","がいねん","概念","concept, idée générale"
"1094","N1","かいはつ","開発","développement, exploitation"
"1095","N1","かいばつ","海抜","altitude"
"1096","N2","がいぶ","外部","extérieur (l')"
"1097","N2","がいぶ","外部","externe, extérieur"
"1098","N3","かいふく","回復","guérison, récupération (suite à une maladie), rétablissement"
"1099","N2","かいほう","解放","libération"
"1100","N1","かいぼう","解剖","dissection, vivisection"
"1101","N2","かいほうする","開放する","ouvrir en grand, ouvrir"
"1102","N1","かいほうする","介抱する","garder (un patient, un enfant), surveiller"
"1103","N5","かいもの","買い物","achats, courses"
"1104","N2","かいよう","海洋","océan"
"1105","N1","がいらい","外来","importé, d'origine étrangère, externe"
"1106","N1","かいらん","回覧","circulation, diffusion"
"1107","N1","がいりゃく","概略","résumé, grandes lignes, esquisse, aperçu"
"1108","N1","かいりゅう","海流","courant marin"
"1109","N1","かいりょう","改良","amélioration"
"1110","N1","かいりょうする","改良する","améliorer"
"1111","N1","かいろ","回路","circuit électrique"
"1112","N1","かいろ","海路","route maritime, voie maritime (par)"
"1113","N2","がいろん","概論","grandes lignes, remarques générales"
"1114","N4","かいわ","会話","conversation, dialogue, discussion"
"1115","N5","かう","買う[亓段]","acheter"
"1116","N3","かう","飼う[亓段]","élever un animal"
"1117","N5","かえす","返す[亓段]","retourner, renvoyer quelque chose"
"1118","N2","かえす","帰す・還す[亓段]","renvoyer quelqu'un vers, faire retourner quelqu'un vers"
"1119","N2","かえって","却って","à l'inverse, au contraire"
"1120","N4","かえり","帰り","retour"
"1121","N1","かえりみる","省みる・顧みる[一段]","réfléchir, tenir compte de, considérer"
"1122","N4","かえる","変える[一段]","changer, varier"
"1123","N4","かえる","帰る・返る[亓段]","revenir, retourner (à notre point de départ)"
"1124","N3","かえる","代える・替える・換える[一段]","échanger, remplacer, substituer"
"1125","N5","かお","顔","visage"
"1126","N2","かおく","家屋","maison, bâtiment"
"1127","N3","かおり","香り・薫り","parfum, odeur, fragrance"
"1128","N3","がか","画家","peintre, dessinateur"
"1129","N1","かがい","課外","extrascolaire, parascolaire, en dehors des cours"
"1130","N3","かかえる","抱える[一段]","tenir dans les bras, avoir (des problèmes, des dettes…), recruter, embaucher"
"1131","N3","かかく","価格","coût, prix, valeur"
"1132","N4","かがく","科学","science"
"1133","N3","かがく","化学","chimie"
"1134","N1","かかげる","掲げる[一段]","faire paraître un article, publier, étendre (un drapeau)"
"1135","N1","かかと","踵","talon (d'un pied, d'une chaussure…)"
"1136","N3","かがやく","輝く[亓段]","briller, scintiller"
"1137","N3","かかり","係り・係","officiel, responsable"
"1138","N5","かかる","掛かる[亓段]","prendre (du temps, de l'argent), être accroché, être suspendu, être couvert (par une assurance, un contrat…)"
"1139","N3","かかる","罹る[亓段]","souffrir de, être atteint de"
"1140","N2","かかわる","係わる[亓段]","être lié à, être en rapport avec, être influencé par, être affecté par"
"1141","N5","かぎ","鍵","clé"
"1142","N2","かきとめ","書留","inscription, enregistrement (d'une personne), prise de note à l'écrit"
"1143","N2","かきとり","書き取り","dictée"
"1144","N1","かきとる","書き取る[亓段]","noter, écrire, prendre des notes"
"1145","N2","かきね","垣根","haie, clôture"
"1146","N1","かきまわす","掻き回す[亓段]","remuer, mélanger, agiter, touiller"
"1147","N2","かぎり","限り","autant que possible"
"1148","N2","かぎり","限り","limite"
"1149","N3","かぎる","限る[亓段]","limiter, restreindre"
"1150","N5","かく","書く[亓段]","écrire"
"1151","N2","かく","各","chaque"
"1152","N2","かく","掻く[亓段]","griffer, gratter, érafler, transpirer"
"1153","N1","かく","画","compteur pour les traits de kanjis"
"1154","N1","かく","欠く[亓段]","manquer de, négliger, briser, ébrécher"
"1155","N1","かく","角","angle, fou (au shogi)"
"1156","N1","かく","核","noyau, nucleus"
"1157","N1","かく","格","caractère, nature (d'une personne)"
"1158","N3","がく","学","apprentissage, érudition"
"1159","N3","がく","額","montant (d'argent)"
"1160","N3","かぐ","家具","meubles, mobilier"
"1161","N2","かぐ","嗅ぐ[亓段]","renifler, flairer"
"1162","N2","かくう","架空","aérien, imaginaire"
"1163","N1","がくげい","学芸","arts libéraux"
"1164","N3","かくご","覚悟","préparation, décision, résolution, résignation"
"1165","N1","かくさ","格差","disparité, différence qualitative"
"1166","N1","かくさん","拡散","diffusion, propagation (d'un virus, d'une information…)"
"1167","N1","がくし","学士","diplômé de l'université"
"1168","N2","かくじ","各自","chacun, chacune"
"1169","N3","かくじつ","確实","certitude, fiabilité"
"1170","N3","がくしゃ","学者","savant, érudit"
"1171","N1","かくしゅ","各種","toutes sortes de"
"1172","N1","かくしゅう","隔週","toutes les deux semaines"
"1173","N3","がくしゅう","学習","études"
"1174","N2","かくじゅう","拡充","croissance, expansion"
"1175","N2","がくしゅうする","学習する","étudier"
"1176","N2","がくじゅつ","学術","sciences"
"1177","N1","かくしん","確信","conviction, assurance, confiance"
"1178","N1","かくしん","革新","réforme, innovation"
"1179","N3","かくす","隠す[亓段]","cacher, dissimuler"
"1180","N5","がくせい","学生","étudiant"
"1181","N1","がくせつ","学説","théorie"
"1182","N3","かくだい","拡大","accroissement, expansion"
"1183","N2","かくだいする","拡大する","s'accroître, s'étendre"
"1184","N2","かくち","各地","divers endroits"
"1185","N2","かくちょう","拡張","élargissement, augmentation, expansion, extension"
"1186","N1","かくてい","確定","accord, décision, définition mathématique"
"1187","N1","カクテル",,",""cocktail"""
"1188","N2","かくど","角度","angle"
"1189","N1","かくとく","獲得","acquisition, obtention"
"1190","N3","かくにん","確認","confirmation, vérification"
"1191","N2","かくにんする","確認する","confirmer"
"1192","N2","がくねん","学年","année scolaire"
"1193","N1","がくふ","楽譜","partition de musique"
"1194","N4","がくぶ","学部","département universitaire"
"1195","N2","かくべつ","格別","exceptionnel"
"1196","N1","かくほ","確保","garantie, assurance, maintien"
"1197","N1","かくめい","革命","révolution"
"1198","N3","がくもん","学問","étude, apprentissage"
"1199","N2","かくりつ","確率","probabilité"
"1200","N1","かくりつ","確立","établissement"
"1201","N2","がくりょく","学力","savoir, érudition"
"1202","N1","がくれき","学歴","cursus scolaire"
"1203","N3","かくれる","隠れる[一段]","disparaître, se cacher"
"1204","N1","かけ","賭け","pari"
"1205","N1","かけ","掛け","partiellement, à moitié"
"1206","N1","かけ","掛け","crédit (d'argent)"
"1207","N1","がけ","崖","falaise"
"1208","N3","かげ","影・陰","ombre, ombrage"
"1209","N1","かけあし","駆け足","pas de course (au), galop"
"1210","N1","かけい","家計","économies familiales, finances de la maison"
"1211","N2","かけざん","掛け算","multiplication"
"1212","N2","かけつ","可決","approbation, adoption (d'une loi, d'un texte….)"
"1213","N5","かげつ","ヶ月・箇月","compteur pour le nombre de mois"
"1214","N1","かけっこ","駆けっこ","course à pied, sprint"
"1215","N5","かける","掛ける[一段]","accrocher, porter (des lunettes...), appeler (au téléphone), prendre, dépenser (de l'argent, du temps)"
"1216","N3","かける","欠ける[一段]","être dépourvu, être manquant, être absent, être déficitaire"
"1217","N1","かける","駆ける[一段]","courir, galoper"
"1218","N1","かける","賭ける[一段]","parier, miser, jouer"
"1219","N3","かげん","加減","condition, état de santé, degré, mesure, addition et soustraction"
"1220","N3","かこ","過去","passé, temps anciens"
"1221","N3","かご","籠","panier, cage"
"1222","N2","かこう","火口","cratère volcanique"
"1223","N1","かこう","加工","élaboration, processus de fabrication, traitement"
"1224","N1","かごう","化吅","combinaison chimique"
"1225","N2","かこうする","下降する","descendre, aller vers le bas"
"1226","N3","かこむ","囲む[亓段]","entourer, encercler, clôturer"
"1227","N5","かさ","傘","parapluie"
"1228","N3","かさい","火災","incendie, embrasement"
"1229","N2","かさなる","重なる[亓段]","être empilé, être entassé, se chevaucher"
"1230","N2","かさねる","重ねる[一段]","accumuler, empiler, répéter une action"
"1231","N1","かさむ","嵩む[亓段]","s'empiler, s'accroître, s'entasser"
"1232","N2","かざり","飾り","décoration, ornement"
"1233","N4","かざる","飾る[亓段]","décorer, orner"
"1234","N2","かざん","火山","volcan"
"1235","N2","かし","貸し","crédit (d'argent), prêt"
"1236","N4","かじ","火事","incendie"
"1237","N3","かじ","家事","travaux ménagers, tâches ménagères"
"1238","N3","かしこい","賢い","intelligent, sage, brillant"
"1239","N4","かしこまりました","畏まりました","bien entendu, bien sûr"
"1240","N2","かしだし","貸し出し","emprunt, prêt"
"1241","N2","かしつ","過失","accident, erreur, bourde"
"1242","N2","かじつ","果实","fruit, noix, baie"
"1243","N2","かしま","貸間","chambre à louer"
"1244","N2","かしや","貸家","maison à louer"
"1245","N3","かしゅ","歌手","chanteur, chanteuse"
"1246","N2","かしょ","箇所","passage, endroit, point, lieu"
"1247","N2","かじょう","過剰","excès"
"1248","N1","かじょうがき","箇条書き","formulaire détaillé"
"1249","N2","かじる","齧る[亓段]","ronger, mordiller, mâcher, grignoter, avoir quelques notions en"
"1250","N5","かす","貸す[亓段]","prêter"
"1251","N2","ガス",,",""gaz"""
"1252","N3","かず","数","chiffre, nombre"
"1253","N1","かすか","微か・幽か","faible, sombre, misérable"
"1254","N1","かすむ","霞む[亓段]","être embrumé, avoir du brouillard"
"1255","N1","かする","擦る[亓段]","effleurer, prendre un pourcentage de"
"1256","N5","かぜ","風邪","rhume"
"1257","N5","かぜ","風","vent"
"1258","N1","かせい","火星","Mars (planète)"
"1259","N2","かぜい","課税","imposition, taxation"
"1260","N1","かせき","化石","fossilisation, pétrifaction"
"1261","N3","かせぐ","稼ぐ[亓段]","gagner de l'argent, travailler"
"1262","N2","かせん","下線","ce qui est souligné"
"1263","N1","かせん","河川","fleuve, rivière, torrent"
"1264","N1","かせん","化繊","fibres synthétiques"
"1265","N2","かせんをひく","下線を引く","souligner, faire un trait sous quelque chose"
"1266","N1","かそ","過疎","dépeuplement"
"1267","N3","かぞえる","数える[一段]","compter"
"1268","N5","かぞく","家族","famille"
"1269","N2","かそくど","加速度","accélération"
"1270","N4","ガソリン",,",""essence"""
"1271","N4","ガソリンスタンド",,",""station-essence"""
"1272","N5","かた","方","personne (poli)"
"1273","N4","かた","方","manière de, méthode de"
"1274","N3","かた","肩","épaule"
"1275","N3","かた","型","forme, modèle, type"
"1276","N1","かた","片","un élément d'une paire, une partie de,"
"1277","N3","かたい","固い・堅い・硬い","dur, solide, tendu, raide, formel, têtu, obstiné"
"1278","N1","かだい","課題","sujet, thème"
"1279","N1","かだい","課題","sujet, thème, tâche"
"1280","N1","がたい・かたい","難い","difficile à, dur à"
"1281","N1","かたおもい","片思い","amour sans retour, amour à sens unique"
"1282","N3","かたがた","方々","toutes les personnes, tous les gens"
"1283","N5","かたかな","片仮名","katakana (un des syllabaires japonais)"
"1284","N1","かたこと","片言","le fait de parler de manière hésitante, de manière maladroite"
"1285","N4","かたち","形","forme, aspect, apparence"
"1286","N2","かたづく","片付く[亓段]","être rangé, être mis en ordre, être résolu, être terminé"
"1287","N1","かたづけ","片付け","nettoayge, rangement"
"1288","N4","かたづける","片づける[一段]","nettoyer, ranger"
"1289","N3","かたな","刀","katana (sabre japonais)"
"1290","N2","かたまり","塊","paquet, morceau, tas, amoncellement"
"1291","N2","かたまる","固まる[亓段]","se solidifier, durcir, devenir ferme"
"1292","N2","かたみち","片道","aller simple"
"1293","N2","かたむく","傾く[亓段]","s'incliner, pencher, décliner, se coucher (pour le soleil), vaciller"
"1294","N1","かたむける","傾ける[一段]","incliner, pencher, se concentrer sur, gaspiller, vider"
"1295","N1","かためる","固める[一段]","consolider, durcir, fortifier"
"1296","N2","かたよる","片寄る・偏る[亓段]","être injuste, être partial, prendre partie pour"
"1297","N3","かたる","語る[亓段]","raconter, dire, narrer"
"1298","N1","かたわら","傍ら","à proximité, à côté de"
"1299","N1","かだん","花壇","lit de fleurs"
"1300","N3","かち","勝ち","victoire"
"1301","N3","かち","価値","valeur, mérite"
"1302","N2","がち","勝ち","capable de, avoir tendance à"
"1303","N1","かちく","家畜","animaux domestiques, bétail"
"1304","N4","かつ","勝つ[亓段]","gagner"
"1305","N1","かつ","且つ","de plus, et aussi"
"1306","N5","がつ","月","mois de l'année"
"1307","N2","がっか","学科","sujet d'étude"
"1308","N2","がっかい","学会","rencontre universitaire, association scientifique"
"1309","N3","がっかりする",,",""être déçu, être découragé, être démoralisé"""
"1310","N3","かっき","活気","énergie, vivacité, enjouement"
"1311","N3","がっき","学期","semestre, trimestre, période scolaire"
"1312","N2","がっき","楽器","instrument de musique"
"1313","N2","かっきてき","画期的","innovateur, innovant, mémorable"
"1314","N2","がっきゅう","学級","niveau d'étude, classe (à l'école)"
"1315","N2","かつぐ","担ぐ[亓段]","porter sur ses épaules, tromper, duper"
"1316","N1","がっくりする",,",""être navré, être défait"""
"1317","N2","かっこ","括弧","parenthèses"
"1318","N4","かっこう","格好","forme, apparence"
"1319","N5","がっこう","学校","école"
"1320","N2","かつじ","活字","caractères d'imprimerie"
"1321","N1","がっしょうする","吅唱する","chanter en cœur"
"1322","N1","がっしり",,",""fermement, solidement"""
"1323","N1","がっちり",,",""fermement, solidement bâti"""
"1324","N1","かつて","嘗て","autrefois, auparavant, avant"
"1325","N2","かってに","勝手に","délibérément, à sa guise"
"1326","N1","カット",,",""couper"""
"1327","N3","かつどう","活動","activité, action"
"1328","N1","かっぱつ","活発","dynamique, vif, actif"
"1329","N1","カップ",,",""bol, tasse, coupe"""
"1330","N1","がっぺい","吅併","fusion, incorporation, consolidation, mélange"
"1331","N2","かつやく","活躍","activité, effort"
"1332","N3","かつよう","活用","conjugaison, mise en pratique, application"
"1333","N2","かつりょく","活力","énergie, vitalité"
"1334","N5","かてい","家庭","famille (sa), maison (sa)"
"1335","N2","かてい","仮定","hypothèse, supposition"
"1336","N2","かてい","過程","processus"
"1337","N2","かてい","課程","cursus scolaire, curriculum"
"1338","N1","カテゴリー",,",""catégorie"""
"1339","N5","かど","角","coin (d'une rue, d'un trottoir…), rebord, bord"
"1340","N2","かな","仮名","kana (syllabaires japonais)"
"1341","N5","かない","家内","épouse (la nôtre)"
"1342","N1","かなう","叶う[亓段]","se réaliser (en parlant d'un vœu), convenir pour"
"1343","N1","かなえる","叶える[一段]","accorder (un vœu, une requête…)"
"1344","N4","かなしい","悲しい","triste, mélancolique"
"1345","N3","かなしむ","悲しむ[亓段]","être triste, regretter, s'affliger"
"1346","N2","かなづかい","仮名遣い","utilisation des kanas (syllabaires) pour écrire le japonais"
"1347","N2","かなづち","金槌","marteau de fer"
"1348","N4","かならず","必ず","certainement, surement, sans aucun doute"
"1349","N3","かならずしも","必ずしも","pas forcément, pas toujours"
"1350","N3","かなり","可也","considérable, assez importante"
"1351","N1","かなわない","敵わない","insupportable, inégalable, incapable de"
"1352","N1","かにゅうする","加入する","être admis, devenir membre, adhérer, joindre"
"1353","N5","かね","金","argent, monnaie"
"1354","N2","かね","鐘","cloche, carillon"
"1355","N2","かねつ","加熱","chauffage"
"1356","N1","かねて","予て","précédemment, récemment"
"1357","N4","かねもち","金持ち","personne riche"
"1358","N2","かねる","兼ねる[一段]","être incapable de, trouver difficile de, faire plusieurs choses à la fois"
"1359","N3","かのう","可能","possible, réalisable"
"1360","N4","かのじょ","彼女","elle, sa (neutre)"
"1361","N2","カバー",,",""couverture, pochette, couvercle"""
"1362","N1","かばう","庇う[亓段]","protéger quelqu'un, plaider en faveur de quelqu'un,défendre"
"1363","N5","かばん","鞄","sac, cartable"
"1364","N2","かはんすう","過半数","majorité, plus grande partie"
"1365","N2","かび","黴","moisissure"
"1366","N5","かびん","花瓶","vase"
"1367","N3","かぶ","株","action boursière, titre boursier, souche d'un arbre"
"1368","N1","かぶしき","株式","action boursière"
"1369","N2","かぶせる","被せる[一段]","couvrir avec quelque chose, verser un liquide, recouvrir"
"1370","N5","かぶる","被る[亓段]","porter quelque chose sur la tête, être recouvert (d'eau, de poussière…), supporter (un défaut, un manque…)"
"1371","N1","かぶれる","気触れる[一段]","développer des rougeurs ou une inflammation, réagir à quelque chose"
"1372","N1","かふん","花粉","pollen"
"1373","N4","かべ","壁","mur, cloison"
"1374","N1","かへい","貨幣","argent, change"
"1375","N2","かま","釜","chaudron, marmite"
"1376","N2","かまいません","構いません","pas de problème, cela m'importe peu"
"1377","N4","かまう","構う[亓段]","s'inquiéter, s'occuper de"
"1378","N1","かまえ","構え","position, posture"
"1379","N1","かまえる","構える[一段]","ériger, édifier, mettre en place, préparer à l'avance"
"1380","N3","がまん","我慢","patience, persévérance, maitrise de soi"
"1381","N5","かみ","紙","papier"
"1382","N3","かみ","上","partie supérieure, amont d'une rivière"
"1383","N3","かみ","神","dieu, Dieu"
"1384","N2","かみ","髪","cheveux"
"1385","N1","かみ","加味","assaisonnement, saveur"
"1386","N1","かみきる","噛み切る[亓段]","arracher d'un coup de dent ou de mâchoire"
"1387","N2","かみくず","紙屑","vieux papiers, papiers à jeter"
"1388","N2","かみさま","神様","Dieu"
"1389","N2","かみそり","剃刀","rasoir"
"1390","N1","かみつ","過密","surpeuplé, bondé, plein de monde"
"1391","N3","かみなり","雷","tonnerre"
"1392","N3","かみのけ","髪の毛","cheveux"
"1393","N4","かむ","噛む[亓段]","mordre, machouiller, ronger"
"1394","N2","ガム",,",""chewing-gum"""
"1395","N1","カムバック",,",""come-back, retour (à la mode)"""
"1396","N5","カメラ",,",""appareil photo"""
"1397","N1","カメラマン",,",""cadreur, cameraman"""
"1398","N3","かもく","科目","matière (à l'école), cours"
"1399","N3","かもしれない","かも知れない","peut-être"
"1400","N2","かもつ","貨物","cargaison, marchandise"
"1401","N1","かゆ","粥","grumeau de riz"
"1402","N2","かゆい","痒い","qui démange"
"1403","N4","かよう","通う","faire des aller-et-retours, faire la navette, fréquenter, aller à (une école, une église...)"
"1404","N2","かよう","歌謡","chanson, ballade"
"1405","N3","かよう・か","火曜・火","mardi"
"1406","N5","かようび","火曜日","mardi"
"1407","N3","から","空","vide"
"1408","N2","から","殻","coquille, cosse, coque"
"1409","N3","がら","柄","motif, design"
"1410","N2","カラー",,",""couleur"""
"1411","N5","からい","辛い","épicé"
"1412","N2","からかう","揶揄う[亓段]","ridiculiser, se moquer de, taquiner"
"1413","N4","ガラス",,",""verre (matière)"""
"1414","N4","からだ","体","corps"
"1415","N1","からだつき","体付き","physique, silhouette"
"1416","N2","からっぽ","空っぽ","creux, vide"
"1417","N1","からむ","絡む[亓段]","enchevêtrer, entrelacer, chercher des noises à"
"1418","N1","かり","狩","chasse"
"1419","N1","かり","借り","dette, emprunt"
"1420","N1","かりに","仮に","par exemple, en supposant que, si"
"1421","N5","かりる","借りる[一段]","emprunter, louer"
"1422","N3","かる","刈る[亓段]","tailler, tondre, couper (des cheveux)"
"1423","N2","がる",,",""exprime l'envie de quelqu'un d'autre"""
"1424","N5","かるい","軽い","léger, mineur, peu sérieux"
"1425","N2","かるた","歌留多","cartes à jouer, jeu de cartes"
"1426","N1","カルテ",,",""enregistrement clinique"""
"1427","N4","かれ","彼","il, son (neutre)"
"1428","N1","カレー",,",""curry"""
"1429","N1","ガレージ",,",""garage"""
"1430","N4","かれら","彼ら・彼等","ils, leurs (neutre)"
"1431","N2","かれる","枯れる[一段]","se faner, se flétrir"
"1432","N1","かれる","涸れる[一段]","tarir, s'épuiser"
"1433","N5","カレンダー",,",""calendrier"""
"1434","N1","かろう","過労","stress, surmenage"
"1435","N1","かろうじて","辛うじて","de justesse, tout juste"
"1436","N2","カロリー",,",""calorie"""
"1437","N5","かわ","川・河","rivière, cours d'eau"
"1438","N3","かわ","皮・革","peau, cuir, épiderme"
"1439","N2","がわ","側","côté de"
"1440","N5","かわいい","可愛い","adorable, mignon"
"1441","N2","かわいがる","可愛がる[亓段]","être affectueux avec, aimer"
"1442","N3","かわいそう","可哀想","pathétique, qui fait pitié"
"1443","N3","かわいらしい","可愛らしい","adorable, mignon"
"1444","N2","かわかす","乾かす[亓段]","sécher (des habits), dessécher"
"1445","N4","かわく","渇く[亓段]","avoir soif"
"1446","N2","かわく","乾く[亓段]","sécher"
"1447","N1","かわす","交わす[亓段]","échanger (des salutations, des messages…), croiser, éviter, parer"
"1448","N2","かわせ","為替","change (argent)"
"1449","N2","かわら","瓦","tuile"
"1450","N4","かわりに","代わりに","à la place de"
"1451","N4","かわる","変わる[亓段]","changer, se transformer"
"1452","N2","かわる","代わる・替わる・換わる [亓段]","être changé, être remplacé"
"1453","N1","かわるがわる","代わる代わる","en alternance"
"1454","N3","かん","缶","boîte de conserve, cannette"
"1455","N3","かん","勘","intuition, sixième sens"
"1456","N2","かん","刉","publication, parution"
"1457","N2","かん","間","intervalle de temps, période de"
"1458","N2","かん","巻","volume (pour un livre), bobine (pour un film)"
"1459","N2","かん","館","maison, hôtel, building, résidence, auberge"
"1460","N2","かん","感","sensation, sentiment, émotion, impression"
"1461","N1","かん","官","bureaucratie, service gouvernemental"
"1462","N1","かん","観","vue de, conception de, vision de"
"1463","N1","がん","癌","cancer (maladie)"
"1464","N3","かん・くだ","管","tube, tuyau"
"1465","N1","かんい","簡易","facilité, commodité, simplicité"
"1466","N1","がんか","眼科","ophthalmologie"
"1467","N1","かんがい","感慨","profonde émotion, forts sentiments"
"1468","N3","かんがえ","考え","idée, pensée, réflexion"
"1469","N4","かんがえる","考える[一段]","réfléchir, considérer"
"1470","N3","かんかく","感覚","sens, sensation"
"1471","N2","かんかく","間隔","intervalle (de temps)"
"1472","N2","かんき","換気","ventilation"
"1473","N3","かんきゃく","観実","audience, spectateurs"
"1474","N1","がんきゅう","眼球","globe oculaire"
"1475","N3","かんきょう","環境","environnement, milieu, situation"
"1476","N4","かんけい","関係","relation, rapport, lien"
"1477","N3","かんげい","歓迎","accueil, réception, bienvenue"
"1478","N2","かんげき","感激","forte émotion, impression, inspiration"
"1479","N1","かんけつ","簡潔","bref, concis, court"
"1480","N1","かんげん","還元","retour à l'origine, réduction"
"1481","N1","がんこ","頑固","entêtement, obstination"
"1482","N1","かんご","看護","infirmière"
"1483","N1","かんご","漢語","mot chinois, mot sino-japonais"
"1484","N3","かんこう","観光","tourisme"
"1485","N1","かんこう","刉行","numéro d'une publication, publication"
"1486","N1","かんこう","慣行","usage habituel, habitude"
"1487","N2","かんこうする","観光する","faire du tourisme"
"1488","N1","かんこく","勧告","conseil, recommandation, avis"
"1489","N4","かんごふ","看護婦","infirmière"
"1490","N2","かんさい","関西np","Kansai (région Sud-Ouest du Japon vers Osaka et Kyoto)"
"1491","N3","かんさつ","観察","observation, surveillance"
"1492","N1","かんさん","換算","conversion (de devises), change monétaire"
"1493","N1","かんし","監視","observation, surveillance"
"1494","N5","かんじ","漢字","caractères chinois, kanji"
"1495","N3","かんじ","感じ","impression, sentiment"
"1496","N2","がんじつ・がんにち","元日","jour de l'An"
"1497","N3","かんしゃ","感謝","remerciement, gratitude, reconnaissance"
"1498","N3","かんじゃ","患者","patient (hôpital)"
"1499","N1","かんしゅう","慣習","coutumes, us et coutumes"
"1500","N1","かんしゅう","観衆","spectateurs, observateurs"
"1501","N1","がんしょ","願書","acte de candidature, sollicitation écrite"
"1502","N2","かんしょう","鑑賞","appréciation (d'un art par exemple), sens de l'esthétisme"
"1503","N1","かんしょう","干渉","intervention, ingérence, interférence"
"1504","N3","かんじょう","感情","émotion, sentiment"
"1505","N3","かんじょう","勘定","calcul, compte, prise en compte"
"1506","N1","がんじょう","頑丈","robuste, costaud, solide"
"1507","N1","かんしょく","感触","toucher (sens)"
"1508","N3","かんじる","感じる[一段]","ressentir, éprouver"
"1509","N3","かんしん","関心","intérêt pour quelque chose"
"1510","N3","かんしん","感心","admiration"
"1511","N1","かんじん","肝心・肝腎","essentiel, fondamental, crucial, vital"
"1512","N3","かんする","関する","être concerné à, être lié à, être en lien avec"
"1513","N3","かんせい","完成","achèvement, accomplissement"
